Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 550 CHESAPEAKE CITY,0052,052 - SHIPYARD ROAD,"2,127",126,"2,253",192,6,,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0053,053 - FAIRWAYS,"4,206",441,"4,647",219,8,2,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0054,054 - PUGHSVILLE,"2,656",178,"2,834",125,3,2,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0055,055 - GEORGETOWN EAST,"1,756",89,"1,845",57,2,1,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0056,056 - GREEN TREE,"2,516",214,"2,730",104,12,,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0057,057 - CYPRESS,"2,766",351,"3,117",191,5,2,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0058,058 - EXPRESSWAY,"1,091",62,"1,153",25,3,,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0059,059 - CLEARFIELD,"2,569",124,"2,693",124,5,3,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0060,060 - PARKER ROAD,"2,921",143,"3,064",189,12,2,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0061,061 - CENTERVILLE,"3,353",151,"3,504",153,5,,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0062,062 - FENTRESS,"2,679",94,"2,773",118,7,1,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0063,063 - POPLAR BRANCH,"1,794",69,"1,863",70,4,,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0064,064 - DEEP CREEK II,"2,741",214,"2,955",272,8,4,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 550 CHESAPEAKE CITY,0065,065 - WATERWAY II,"2,978",168,"3,146",149,10,4,63,"162,528","9,984","172,512","7,641",387,68,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 570 COLONIAL HEIGHTS CITY,0001,001 - FIRST,"1,907",133,"2,040",20,1,,5,"12,198",579,"12,777",196,17,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 570 COLONIAL HEIGHTS CITY,0002,002 - SECOND,"2,229",117,"2,346",39,5,1,5,"12,198",579,"12,777",196,17,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 570 COLONIAL HEIGHTS CITY,0003,003 - THIRD,"2,533",111,"2,644",42,3,2,5,"12,198",579,"12,777",196,17,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 570 COLONIAL HEIGHTS CITY,0004,004 - FOURTH,"2,997",141,"3,138",43,4,,5,"12,198",579,"12,777",196,17,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 570 COLONIAL HEIGHTS CITY,0005,005 - FIFTH,"2,532",77,"2,609",52,4,,5,"12,198",579,"12,777",196,17,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 580 COVINGTON CITY,0101,101 - PRECINCT 1-1,650,31,681,5,,,5,"3,675",130,"3,805",21,1,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 580 COVINGTON CITY,0201,201 - PRECINCT 2-1,744,20,764,2,,,5,"3,675",130,"3,805",21,1,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 580 COVINGTON CITY,0301,301 - PRECINCT 3-1,691,34,725,7,,4,5,"3,675",130,"3,805",21,1,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 580 COVINGTON CITY,0401,401 - PRECINCT 4-1,798,26,824,4,1,,5,"3,675",130,"3,805",21,1,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 580 COVINGTON CITY,0501,501 - PRECINCT 5-1,792,19,811,3,,,5,"3,675",130,"3,805",21,1,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0001,001 - WARD ONE,899,55,954,1,,1,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0002,002 - WARD TWO,873,61,934,,3,1,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0003,003 - WARD THREE,"1,630",80,"1,710",9,5,4,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0004,004 - WARD FOUR,"3,135",151,"3,286",9,2,3,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0006,006 - WARD SIX,893,42,935,2,,,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0007,007 - WARD SEVEN,"1,722",91,"1,813",1,2,,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0008,008 - WARD EIGHT,"1,468",50,"1,518",2,2,,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0009,009 - WARD NINE,"1,304",47,"1,351",3,,,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0010,010 - WARD TEN,"1,728",69,"1,797",3,,2,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0011,011 - WARD ELEVEN,"2,448",100,"2,548",4,,3,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0012,012 - WARD TWELVE,"2,371",76,"2,447",2,2,,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0013,013 - WARD THIRTEEN,"2,247",96,"2,343",9,5,2,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0014,014 - WARD FOURTEEN,381,19,400,1,,,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0015,015 - WARD FIFTEEN,"2,074",85,"2,159",5,1,,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0016,016 - WARD SIXTEEN,"2,235",70,"2,305",5,1,,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 590 DANVILLE CITY,0017,017 - WARD SEVENTEEN,"1,885",67,"1,952",4,,1,16,"27,293","1,159","28,452",60,23,17,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 595 EMPORIA CITY,0101,101 - PRECINCT 1-1,646,24,670,3,1,,7,"3,775",181,"3,956",31,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 595 EMPORIA CITY,0201,201 - PRECINCT 2-1,423,19,442,8,,,7,"3,775",181,"3,956",31,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 595 EMPORIA CITY,0301,301 - PRECINCT 3-1,547,30,577,3,,,7,"3,775",181,"3,956",31,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 595 EMPORIA CITY,0401,401 - PRECINCT 4-1,702,31,733,3,,,7,"3,775",181,"3,956",31,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 595 EMPORIA CITY,0501,501 - PRECINCT 5-1,401,26,427,1,1,,7,"3,775",181,"3,956",31,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 595 EMPORIA CITY,0601,601 - DISTRICT 6,562,27,589,9,2,,7,"3,775",181,"3,956",31,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 595 EMPORIA CITY,0701,701 - DISTRICT 7,494,24,518,4,,,7,"3,775",181,"3,956",31,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 600 FAIRFAX CITY,0001,001 - ONE,"2,618",133,"2,751",24,32,12,6,"16,507",750,"17,257",144,162,75,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 600 FAIRFAX CITY,0002,002 - TWO,"2,576",112,"2,688",16,22,10,6,"16,507",750,"17,257",144,162,75,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 600 FAIRFAX CITY,0003,003 - THREE,"3,615",175,"3,790",32,40,24,6,"16,507",750,"17,257",144,162,75,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 600 FAIRFAX CITY,0004,004 - FOUR,"2,724",107,"2,831",29,17,12,6,"16,507",750,"17,257",144,162,75,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 600 FAIRFAX CITY,0005,005 - FIVE,"2,614",109,"2,723",26,29,10,6,"16,507",750,"17,257",144,162,75,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 600 FAIRFAX CITY,0006,006 - SIX,"2,360",114,"2,474",17,22,7,6,"16,507",750,"17,257",144,162,75,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 610 FALLS CHURCH CITY,0001,001 - FIRST WARD,"3,432",200,"3,632",46,131,11,3,"10,184",733,"10,917",115,408,55,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 610 FALLS CHURCH CITY,0002,002 - SECOND WARD,"2,928",316,"3,244",35,147,21,3,"10,184",733,"10,917",115,408,55,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 610 FALLS CHURCH CITY,0003,003 - THIRD WARD,"3,824",217,"4,041",34,130,23,3,"10,184",733,"10,917",115,408,55,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 620 FRANKLIN CITY,0101,101 - PRECINCT 1-1,"1,086",35,"1,121",11,5,1,6,"5,529",271,"5,800",64,7,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 620 FRANKLIN CITY,0201,201 - PRECINCT 2-1,"1,028",45,"1,073",17,1,,6,"5,529",271,"5,800",64,7,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 620 FRANKLIN CITY,0301,301 - PRECINCT 3-1,869,32,901,10,1,1,6,"5,529",271,"5,800",64,7,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 620 FRANKLIN CITY,0401,401 - PRECINCT 4-1,809,43,852,8,,2,6,"5,529",271,"5,800",64,7,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 620 FRANKLIN CITY,0501,501 - PRECINCT 5-1,783,41,824,5,,,6,"5,529",271,"5,800",64,7,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 620 FRANKLIN CITY,0601,601 - PRECINCT 6-1,954,75,"1,029",13,,,6,"5,529",271,"5,800",64,7,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 630 FREDERICKSBURG CITY,0101,101 - PRECINCT 1 - DISTRICT ONE,"5,104",353,"5,457",76,10,6,5,"17,347","1,243","18,590",251,46,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 630 FREDERICKSBURG CITY,0201,201 - PRECINCT 1 - DISTRICT TWO,"3,660",209,"3,869",45,17,5,5,"17,347","1,243","18,590",251,46,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 630 FREDERICKSBURG CITY,0301,301 - PRECINCT 1 - DISTRICT THREE,"3,946",318,"4,264",65,13,5,5,"17,347","1,243","18,590",251,46,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 630 FREDERICKSBURG CITY,0401,401 - PRECINCT 1 - DISTRICT FOUR,"2,404",161,"2,565",20,4,4,5,"17,347","1,243","18,590",251,46,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 630 FREDERICKSBURG CITY,0402,402 - PRECINCT 2 - DISTRICT FOUR,"2,233",202,"2,435",45,2,,5,"17,347","1,243","18,590",251,46,20,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 640 GALAX CITY,0001,001 - EAST,"1,784",74,"1,858",22,3,,2,"3,804",165,"3,969",37,7,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 640 GALAX CITY,0005,005 - WEST,"2,020",91,"2,111",15,4,,2,"3,804",165,"3,969",37,7,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0101,101 - ABERDEEN,"2,984",173,"3,157",139,1,2,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0102,102 - BASSETTE,"3,060",190,"3,250",102,2,,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0103,103 - CITY HALL,"2,273",225,"2,498",90,1,4,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0104,104 - COOPER,"5,044",692,"5,736",408,3,6,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0105,105 - EAST HAMPTON,"3,053","1,509","4,562",57,,2,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0106,106 - ARMSTRONG,"3,076",222,"3,298",121,3,8,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0107,107 - LINDSAY,"2,664",152,"2,816",93,1,4,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0108,108 - THOMAS,"3,868",469,"4,337",135,3,4,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0109,109 - PHENIX,"3,563",234,"3,797",104,7,2,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0110,110 - PHOEBUS,859,50,909,28,2,1,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0111,111 - HAMPTON LIBRARY,"1,145",158,"1,303",46,3,,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0112,112 - SMITH,"4,047",341,"4,388",118,,5,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0115,115 - WYTHE,"1,724",104,"1,828",81,6,6,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0116,116 - JONES,"1,512",125,"1,637",50,2,4,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0117,117 - KECOUGHTAN,"2,738",279,"3,017",127,7,2,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0118,118 - MALLORY,"3,494",177,"3,671",96,4,3,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0201,201 - BOOKER,"3,303",192,"3,495",127,7,6,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0202,202 - BRYAN,"3,489",220,"3,709",106,5,7,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0203,203 - BURBANK,"2,584",338,"2,922",244,6,1,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0204,204 - FORREST,"2,622",213,"2,835",95,3,2,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0205,205 - ASBURY,"4,371",226,"4,597",178,19,8,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0208,208 - KRAFT,"4,493",241,"4,734",162,6,6,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0209,209 - LANGLEY,"3,203",197,"3,400",119,1,5,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0210,210 - MACHEN,"4,907",480,"5,387",284,8,4,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0212,212 - BETHEL,"4,227",218,"4,445",135,8,4,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0213,213 - PHILLIPS,"4,179",189,"4,368",168,3,6,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0214,214 - TUCKER CAPPS,"3,821",406,"4,227",171,3,3,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0215,215 - TYLER,"1,031",142,"1,173",28,5,,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0216,216 - SANDY BOTTOM,"1,974",118,"2,092",74,2,6,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 650 HAMPTON CITY,0217,217 - SYMS,"1,452",63,"1,515",51,3,,30,"90,760","8,343","99,103","3,737",124,111,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 660 HARRISONBURG CITY,0101,101 - NORTHEAST,"3,853",248,"4,101",16,4,14,8,"23,948","2,085","26,033",156,48,88,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 660 HARRISONBURG CITY,0102,102 - EAST CENTRAL,"1,755",99,"1,854",10,2,3,8,"23,948","2,085","26,033",156,48,88,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 660 HARRISONBURG CITY,0103,103 - SOUTHEAST,"3,801",299,"4,100",33,4,10,8,"23,948","2,085","26,033",156,48,88,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 660 HARRISONBURG CITY,0104,104 - EAST,"3,667",277,"3,944",36,6,5,8,"23,948","2,085","26,033",156,48,88,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 660 HARRISONBURG CITY,0201,201 - NORTHWEST,"3,400",154,"3,554",14,3,16,8,"23,948","2,085","26,033",156,48,88,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 660 HARRISONBURG CITY,0202,202 - SOUTHWEST,"3,398",180,"3,578",18,9,13,8,"23,948","2,085","26,033",156,48,88,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 660 HARRISONBURG CITY,0203,203 -  WEST,"3,176",148,"3,324",23,19,25,8,"23,948","2,085","26,033",156,48,88,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 660 HARRISONBURG CITY,105,105 - South East Central,898,680,"1,578",6,1,2,8,"23,948","2,085","26,033",156,48,88,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 670 HOPEWELL CITY,0101,101 - WARD ONE,"1,966",97,"2,063",29,1,,7,"14,501",882,"15,383",261,15,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 670 HOPEWELL CITY,0201,201 - WARD TWO,"1,741",159,"1,900",29,,,7,"14,501",882,"15,383",261,15,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 670 HOPEWELL CITY,0301,301 - WARD THREE,"2,291",109,"2,400",30,3,,7,"14,501",882,"15,383",261,15,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 670 HOPEWELL CITY,0401,401 - WARD FOUR,"2,870",155,"3,025",75,3,,7,"14,501",882,"15,383",261,15,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 670 HOPEWELL CITY,0501,501 - WARD FIVE,"1,924",105,"2,029",42,3,,7,"14,501",882,"15,383",261,15,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 670 HOPEWELL CITY,0601,601 - WARD SIX,"1,984",155,"2,139",27,2,,7,"14,501",882,"15,383",261,15,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
